date,lon,lat,img,cp,type,NUM,ID
1995-09-21 00:00:00,33.1,149.5,"[[-28.  -28.  -28.  ... -48.6 -48.6 -47.1]
 [-28.  -28.  -28.  ... -48.6 -45.6 -44.2]
 [-28.  -28.  -28.  ... -47.1 -45.6 -44.2]
 ...
 [-23.1 -23.1 -23.1 ... -33.6 -33.6 -33.6]
 [-22.3 -23.1 -23.1 ... -32.6 -32.6 -35.6]
 [-23.1 -23.1 -23.9 ... -33.6 -33.6 -36.7]]",970.0,WV_ty,13,11
1995-09-21 00:00:00,33.1,149.5,"[[43.4 43.8 43.4 ...  6.7  8.6 10.6]
 [43.4 43.8 43.4 ...  8.6 12.5 15.1]
 [43.4 43.4 43.8 ... 10.6 14.2 20.4]
 ...
 [40.8 40.8 39.4 ... 45.7 44.2 42.7]
 [40.1 39.9 38.5 ... 43.7 42.2 36.1]
 [39.9 38.  37.4 ... 43.7 45.7 38.2]]",970.0,diff_ty,13,11
1995-09-21 06:00:00,34.6,152.1,"[[ 12.1  12.1  12.5 ... -27.9 -31.1 -32.7]
 [ 12.5  12.5  12.5 ... -31.9 -33.5 -35.2]
 [ 12.5  12.5  12.5 ... -34.4 -34.4 -37. ]
 ...
 [ 15.4  14.5  15.4 ...  11.1  17.7  18.2]
 [ 18.6  18.2  18.6 ...  17.3  18.2  18.2]
 [ 17.7  18.2  19.1 ...  17.3  18.2  18.6]]",975.0,IR_ty,13,11
1995-09-21 06:00:00,34.6,152.1,"[[-13.7 -13.9 -13.9 ... -30.  -29.1 -28.8]
 [-14.2 -14.6 -14.5 ... -31.8 -30.4 -29. ]
 [-16.7 -18.8 -19.7 ... -32.2 -31.4 -30.6]
 ...
 [ -4.1 -16.1 -30.3 ...  21.   20.9  20.9]
 [-22.1 -38.1 -48.3 ...  21.   21.1  20.6]
 [-31.  -45.5 -48.3 ...  21.   20.2  11. ]]",975.0,IR_wide,13,11
1995-09-21 06:00:00,34.6,152.1,"[[-24.7 -24.  -24.  ... -41.6 -41.6 -42.9]
 [-24.  -24.7 -24.  ... -44.2 -44.2 -44.2]
 [-24.  -24.7 -24.  ... -44.2 -44.2 -44.2]
 ...
 [-25.5 -25.5 -25.5 ... -35.7 -33.6 -33.6]
 [-25.5 -25.5 -25.5 ... -33.6 -33.6 -33.6]
 [-25.5 -25.5 -25.5 ... -34.7 -33.6 -33.6]]",975.0,WV_ty,13,11
1995-09-21 06:00:00,34.6,152.1,"[[36.8 36.  36.5 ... 13.7 10.5 10.2]
 [36.5 37.3 36.5 ... 12.3 10.7  9. ]
 [36.5 37.3 36.5 ...  9.8  9.8  7.2]
 ...
 [40.9 40.  40.9 ... 46.8 51.4 51.8]
 [44.2 43.7 44.2 ... 50.9 51.8 51.8]
 [43.2 43.7 44.6 ... 51.9 51.8 52.3]]",975.0,diff_ty,13,11
1995-09-21 12:00:00,36.6,155.5,"[[ 11.2  11.2  11.7 ... -15.8 -16.4 -16.4]
 [ 11.7  11.7  11.7 ... -18.4 -17.1 -16.4]
 [ 11.7  11.7  12.1 ... -27.9 -23.4 -21.2]
 ...
 [ 11.2  11.2  11.2 ...  19.2  19.2  19.2]
 [  9.7  10.7  10.7 ...  19.2  19.6  19.6]
 [  9.2   9.7  10.2 ...  19.2  19.2  19.2]]",980.0,IR_ty,13,11
1995-09-21 12:00:00,36.6,155.5,"[[-22.2 -16.7 -12.9 ... -17.  -16.4 -15.1]
 [-10.3  -7.8  -7.9 ... -14.5 -12.8 -11.7]
 [ -4.1  -4.1  -4.2 ...  -9.2  -9.9  -9.6]
 ...
 [-16.9 -27.3 -54.2 ...  12.3  11.5  17. ]
 [-49.2 -51.5 -57.  ...  12.6  14.4   8.9]
 [-43.6 -41.5 -48.6 ...  13.8  10.    6.8]]",980.0,IR_wide,13,11
1995-09-21 12:00:00,36.6,155.5,"[[-26.4 -25.6 -26.4 ... -38.  -39.2 -39.2]
 [-26.4 -26.4 -26.4 ... -41.6 -41.6 -40.4]
 [-26.4 -26.4 -26.4 ... -44.3 -44.3 -44.3]
 ...
 [-30.8 -30.8 -30.8 ... -28.1 -27.2 -27.2]
 [-30.8 -30.8 -31.7 ... -27.2 -27.2 -27.2]
 [-31.7 -31.7 -30.8 ... -27.2 -28.1 -27.2]]",980.0,WV_ty,13,11
1995-09-21 12:00:00,36.6,155.5,"[[37.6 36.8 38.1 ... 22.2 22.7 22.7]
 [38.1 38.1 38.1 ... 23.2 24.5 23.9]
 [38.1 38.1 38.5 ... 16.4 20.9 23.1]
 ...
 [42.  42.  42.  ... 47.2 46.4 46.4]
 [40.5 41.5 42.4 ... 46.4 46.8 46.8]
 [40.9 41.4 41.  ... 46.4 47.2 46.4]]",980.0,diff_ty,13,11
1995-09-21 18:00:00,39.1,159.2,"[[-18.8 -19.5 -22.3 ... -19.5 -20.2 -20.9]
 [-18.8 -22.3 -24.5 ... -17.5 -17.5 -17.5]
 [-26.  -25.2 -24.5 ... -17.5 -17.5 -17.5]
 ...
 [ 16.3  16.3  16.8 ...  19.5  20.   19.5]
 [ 15.9  16.3  16.3 ...  19.5  19.5  19.5]
 [ 15.4  15.9  15.9 ...  19.5  19.5  19.5]]",986.0,IR_ty,13,11
1995-09-21 18:00:00,39.1,159.2,"[[ -9.7  -8.   -9.9 ...  -8.4  -8.1  -8.4]
 [-20.4 -16.4 -13.  ... -12.6 -11.4  -9.5]
 [-25.5 -25.8 -25.8 ... -14.7 -12.4  -9.2]
 ...
 [-27.3 -28.6 -44.3 ...  15.2  13.6  10.9]
 [-30.1 -26.3 -21.6 ...   8.8  12.7  11.6]
 [-35.1 -37.9 -24.7 ...  11.7   7.   10.6]]",986.0,IR_wide,13,11
1995-09-21 18:00:00,39.1,159.2,"[[-37.9 -36.8 -37.9 ... -40.3 -40.3 -41.5]
 [-37.9 -37.9 -39.  ... -39.  -39.  -39. ]
 [-39.  -39.  -39.  ... -39.  -39.  -39. ]
 ...
 [-28.9 -28.9 -28.9 ... -25.5 -26.3 -25.5]
 [-28.9 -28.9 -28.9 ... -25.5 -25.5 -25.5]
 [-28.9 -28.9 -28.9 ... -25.5 -25.5 -25.5]]",986.0,WV_ty,13,11
1995-09-21 18:00:00,39.1,159.2,"[[19.  17.2 15.6 ... 20.7 20.  20.6]
 [19.  15.6 14.6 ... 21.5 21.5 21.5]
 [13.1 13.8 14.6 ... 21.5 21.5 21.5]
 ...
 [45.2 45.2 45.6 ... 45.  46.2 45. ]
 [44.7 45.2 45.2 ... 45.  45.  45. ]
 [44.3 44.7 44.7 ... 45.  45.  45. ]]",986.0,diff_ty,13,11
1995-09-15 00:00:00,15.0,116.0,"[[ 14.9  13.   13.  ...  15.8  15.8  15.8]
 [ 13.5  14.9  15.4 ...  14.9  15.4  16.3]
 [  9.2   8.7  12.1 ...  14.4  14.9  16.3]
 ...
 [-15.6 -19.6 -25.3 ...   5.1   6.1   8.2]
 [-16.2 -29.1 -36.5 ...   6.7   3.6   2. ]
 [-24.5 -37.3 -41.9 ...   5.6   0.4   4.1]]",1002.0,IR_ty,14,12
1995-09-15 00:00:00,15.0,116.0,"[[-16.9 -15.6 -15.8 ... -16.7 -13.3 -10.7]
 [-15.2 -16.8 -20.2 ... -15.3 -13.2 -12. ]
 [-18.2 -15.3 -14.1 ... -12.7 -11.9 -11.3]
 ...
 [ -8.5 -14.9  -1.7 ...   8.8   9.    4.8]
 [ -8.    0.2  -1.4 ...   9.6  10.4  14.1]
 [  3.8   8.    7.7 ...  16.7  16.8  17.4]]",1002.0,IR_wide,14,12
1995-09-15 00:00:00,15.0,116.0,"[[-29.8 -30.8 -29.8 ... -34.7 -34.7 -34.7]
 [-30.8 -30.8 -29.8 ... -34.7 -34.7 -34.7]
 [-30.8 -29.8 -29.8 ... -34.7 -34.7 -34.7]
 ...
 [-42.9 -40.3 -40.3 ... -39.1 -39.1 -39.1]
 [-40.3 -41.6 -42.9 ... -39.1 -38.  -38. ]
 [-41.6 -45.7 -48.7 ... -38.  -39.1 -39.1]]",1002.0,WV_ty,14,12
1995-09-15 00:00:00,15.0,116.0,"[[44.8 43.8 42.9 ... 50.5 50.5 50.5]
 [44.3 45.7 45.2 ... 49.6 50.1 51. ]
 [39.9 38.5 41.9 ... 49.1 49.6 51. ]
 ...
 [27.3 20.8 15.1 ... 44.3 45.3 47.3]
 [24.1 12.5  6.4 ... 45.8 41.5 40. ]
 [17.1  8.3  6.8 ... 43.6 39.5 43.2]]",1002.0,diff_ty,14,12
1995-09-15 06:00:00,15.0,116.0,"[[ 17.3  18.2  19.1 ...  17.3  16.9  14.5]
 [ 12.6  16.4  17.8 ...  15.9  15.5  13.6]
 [ 13.6  16.9  18.7 ...  15.   15.   14. ]
 ...
 [-25.6 -29.4 -30.2 ...   4.1   4.1   7.7]
 [-17.1 -21.9 -24.8 ...   8.2   9.2  10.2]
 [-17.1 -21.9 -24.8 ...  11.2  11.6  10.7]]",1000.0,IR_ty,14,12
1995-09-15 06:00:00,15.0,116.0,"[[  0.9   0.6  -0.2 ... -16.9 -17.1 -16.9]
 [  0.5   1.6   0.4 ... -17.7 -18.5 -18.2]
 [  0.8   3.    3.3 ... -22.7 -21.7 -20.8]
 ...
 [-32.7 -43.  -18.1 ...  19.8  19.7  19.8]
 [-37.5 -26.7  -1.4 ...  20.3  20.   20.1]
 [-33.9  -8.6   3.6 ...  20.5  20.3  20.4]]",1000.0,IR_wide,14,12
1995-09-15 06:00:00,15.0,116.0,"[[-30.  -30.  -30.  ... -30.9 -30.9 -30.9]
 [-32.8 -30.9 -30.  ... -31.8 -31.8 -31.8]
 [-32.8 -30.9 -30.  ... -31.8 -31.8 -32.8]
 ...
 [-48.8 -50.5 -50.5 ... -41.7 -40.4 -40.4]
 [-47.3 -48.8 -47.3 ... -40.4 -39.2 -38.1]
 [-45.8 -47.3 -47.3 ... -38.1 -38.1 -38.1]]",1000.0,WV_ty,14,12
1995-09-15 06:00:00,15.0,116.0,"[[47.3 48.2 49.1 ... 48.2 47.7 45.4]
 [45.4 47.3 47.7 ... 47.8 47.3 45.4]
 [46.4 47.7 48.7 ... 46.8 46.8 46.8]
 ...
 [23.2 21.  20.3 ... 45.8 44.5 48.1]
 [30.2 26.9 22.4 ... 48.6 48.4 48.3]
 [28.7 25.3 22.4 ... 49.2 49.7 48.7]]",1000.0,diff_ty,14,12
1995-09-15 12:00:00,15.0,115.5,"[[ 10.4   6.4   6.9 ...  19.4  19.4  19. ]
 [ 14.3  11.9   7.4 ...  19.4  19.9  20.3]
 [  9.4   7.9   4.8 ...  19.4  19.9  20.3]
 ...
 [-20.3 -21.7 -23.2 ... -59.1 -57.8 -57.8]
 [-21.7 -23.2 -26.1 ... -59.1 -57.8 -52.9]
 [-23.9 -24.6 -25.4 ... -51.8 -49.5 -41.4]]",1000.0,IR_ty,14,12
1995-09-15 12:00:00,15.0,115.5,"[[  7.    7.2   6.7 ... -20.6 -25.3 -32.5]
 [  8.1   7.2   6.8 ... -29.6 -33.  -37.7]
 [  9.6   9.3   8.8 ... -30.4 -31.4 -29.6]
 ...
 [-33.8 -34.9 -32.  ...  20.3  20.3  19.9]
 [-54.5 -56.7 -49.1 ...  20.1  19.9  19.6]
 [-77.6 -70.8 -51.5 ...  20.2  20.5  20.3]]",1000.0,IR_wide,14,12
1995-09-15 12:00:00,15.0,115.5,"[[-31.6 -34.6 -35.7 ... -27.1 -27.1 -28. ]
 [-31.6 -32.6 -33.6 ... -28.  -27.1 -27.1]
 [-33.6 -33.6 -34.6 ... -28.  -28.  -27.1]
 ...
 [-47.1 -47.1 -47.1 ... -60.4 -60.4 -58. ]
 [-47.1 -47.1 -47.1 ... -60.4 -60.4 -53.9]
 [-48.7 -48.7 -48.7 ... -52.1 -52.1 -47.1]]",1000.0,WV_ty,14,12
1995-09-15 12:00:00,15.0,115.5,"[[42.1 41.  42.6 ... 46.5 46.5 46.9]
 [45.9 44.5 41.  ... 47.4 47.  47.4]
 [43.  41.5 39.5 ... 47.4 47.9 47.4]
 ...
 [26.8 25.4 23.9 ...  1.3  2.5  0.2]
 [25.4 23.9 21.  ...  1.3  2.5  1. ]
 [24.8 24.  23.3 ...  0.3  2.5  5.7]]",1000.0,diff_ty,14,12
1995-09-15 18:00:00,14.5,114.8,"[[ 15.1  17.4  17.4 ...  19.2  18.7  18.7]
 [ 16.9  16.9  16.9 ...  19.2  18.3  18.7]
 [ 16.9  16.9  16.5 ...  19.2  18.7  18.3]
 ...
 [-52.4 -52.4 -52.4 ... -28.5 -30.  -30. ]
 [-51.3 -51.3 -51.3 ... -30.  -30.  -31.6]
 [-47.  -47.  -49.1 ... -30.8 -30.  -31.6]]",1000.0,IR_ty,14,12
1995-09-15 18:00:00,14.5,114.8,"[[  5.8   6.    4.6 ...  -9.9  -8.1 -15.2]
 [  5.5   5.7   5.9 ...  -7.5 -11.1 -16.1]
 [  6.3   6.    6.  ... -13.1 -17.1 -15.2]
 ...
 [ -9.6  -5.3  -9.7 ...  20.3  20.1  19.1]
 [-14.1 -11.7 -11.1 ...  20.1  20.   19.5]
 [-14.6 -13.5 -12.8 ...  19.9  19.8  19.7]]",1000.0,IR_wide,14,12
1995-09-15 18:00:00,14.5,114.8,"[[-30.9 -30.  -30.  ... -28.2 -28.2 -28.2]
 [-30.9 -30.  -30.  ... -28.2 -28.2 -28.2]
 [-30.9 -30.  -30.  ... -28.2 -28.2 -28.2]
 ...
 [-56.1 -56.1 -56.1 ... -47.3 -45.8 -45.8]
 [-54.1 -54.1 -54.1 ... -47.3 -48.8 -48.8]
 [-50.5 -52.2 -54.1 ... -48.8 -48.8 -50.5]]",1000.0,WV_ty,14,12
1995-09-15 18:00:00,14.5,114.8,"[[46.  47.4 47.4 ... 47.4 46.9 46.9]
 [47.8 46.9 46.9 ... 47.4 46.5 46.9]
 [47.8 46.9 46.4 ... 47.4 46.9 46.5]
 ...
 [ 3.6  3.6  3.6 ... 18.8 15.8 15.8]
 [ 2.8  2.8  2.8 ... 17.2 18.8 17.2]
 [ 3.5  5.2  5.  ... 18.  18.8 18.9]]",1000.0,diff_ty,14,12
1995-09-16 00:00:00,13.9,114.2,"[[  1.5  -1.2  -2.8 ...  21.4  21.4  21.4]
 [ -5.1  -8.  -11.  ...  21.4  21.4  21.4]
 [ -5.7 -12.9 -16.1 ...  20.5  20.9  20.9]
 ...
 [-22.3 -22.3 -23.7 ...  13.6  13.6  13.6]
 [-21.6 -23.7 -25.9 ...  11.7  12.2   7.3]
 [-25.2 -26.7 -28.2 ...  10.2   4.7 -28.2]]",1000.0,IR_ty,14,12
1995-09-16 00:00:00,13.9,114.2,"[[  4.5   4.7   4.2 ...  -6.   -7.1 -13.7]
 [  3.9   4.2   4.7 ...  -7.7  -6.9  -8.4]
 [  4.2   4.1   4.3 ...  -6.6  -7.7 -12.1]
 ...
 [  0.3   8.5   7.  ...  20.2  19.9  20.2]
 [  7.8   8.4   4.2 ...  20.2  20.4  20.4]
 [ 10.6   5.1  -1.8 ...  20.2  20.4  20.6]]",1000.0,IR_wide,14,12
1995-09-16 00:00:00,13.9,114.2,"[[-38.1 -39.2 -39.2 ... -30.  -29.1 -29.1]
 [-40.4 -43.  -43.  ... -29.1 -29.1 -29.1]
 [-41.7 -43.  -44.4 ... -29.1 -29.1 -29.1]
 ...
 [-39.2 -39.2 -40.4 ... -38.1 -38.1 -38.1]
 [-40.4 -40.4 -41.7 ... -39.2 -39.2 -44.4]
 [-40.4 -40.4 -40.4 ... -38.1 -41.7 -54.1]]",1000.0,WV_ty,14,12
1995-09-16 00:00:00,13.9,114.2,"[[39.6 38.1 36.4 ... 51.3 50.4 50.4]
 [35.3 35.  31.9 ... 50.4 50.4 50.4]
 [36.  30.1 28.2 ... 49.5 50.  50. ]
 ...
 [17.  17.  16.7 ... 51.7 51.7 51.7]
 [18.9 16.7 15.8 ... 50.9 51.4 51.6]
 [15.3 13.8 12.2 ... 48.3 46.4 25.9]]",1000.0,diff_ty,14,12
1995-09-16 06:00:00,13.7,113.7,"[[-19.9  -9.5  -7.7 ...  13.9  14.9  14.9]
 [-15.2 -10.2  -7.1 ...  13.5  14.4  14.9]
 [ -7.7  -6.   -7.7 ...  11.   13.   14.9]
 ...
 [-52.  -58.  -62.  ...  10.1  10.1   2.4]
 [-50.9 -53.2 -55.6 ...  10.6   8.1  -2.5]
 [-48.7 -45.6 -43.6 ...   6.    2.4  -2.5]]",998.0,IR_ty,14,12
1995-09-16 06:00:00,13.7,113.7,"[[ 14.2  14.1  14.  ... -38.  -40.4 -40.6]
 [ 15.1  14.7  14.2 ... -35.8 -36.4 -37.6]
 [ 15.3  15.5  14.9 ... -30.6 -29.8 -32. ]
 ...
 [-17.  -20.9  -5.7 ...  20.4  19.2  -8.9]
 [-31.5 -15.9  -1.7 ...  19.1  19.3  -7.5]
 [-19.9  -9.5  -3.4 ...  17.2  17.    2.7]]",998.0,IR_wide,14,12
1995-09-16 06:00:00,13.7,113.7,"[[-39.1 -36.9 -40.4 ... -30.8 -30.8 -30.8]
 [-39.1 -36.9 -38.  ... -30.8 -30.8 -30.8]
 [-40.4 -38.  -39.1 ... -31.7 -31.7 -31.7]
 ...
 [-58.1 -60.4 -65.8 ... -39.1 -39.1 -40.4]
 [-56.  -58.1 -65.8 ... -39.1 -39.1 -42.9]
 [-54.  -54.  -56.  ... -39.1 -40.4 -41.6]]",998.0,WV_ty,14,12
1995-09-16 06:00:00,13.7,113.7,"[[19.2 27.3 32.6 ... 44.7 45.7 45.7]
 [23.9 26.7 30.8 ... 44.2 45.2 45.7]
 [32.6 32.  31.4 ... 42.8 44.7 46.6]
 ...
 [ 6.1  2.4  3.8 ... 49.2 49.2 42.7]
 [ 5.1  4.9 10.2 ... 49.7 47.2 40.4]
 [ 5.3  8.4 12.4 ... 45.2 42.7 39.1]]",998.0,diff_ty,14,12
1995-09-16 12:00:00,14.0,113.5,"[[ -9.5 -18.5 -35.2 ...  20.   19.1  14. ]
 [-23.4 -37.  -49.7 ...  18.7  17.7  16.4]
 [-24.1 -32.7 -40.6 ...   9.2  10.2  10.2]
 ...
 [-42.5 -43.5 -43.5 ...  -7.7  -8.3  -5.3]
 [-41.6 -40.6 -39.7 ...  -1.3  -0.8   1.9]
 [-41.6 -42.5 -43.5 ...   0.9   0.3   2.5]]",994.0,IR_ty,14,12
1995-09-16 12:00:00,14.0,113.5,"[[ 11.   11.1  11.3 ... -18.8 -19.7 -16. ]
 [ 10.8  11.   11.1 ... -22.4 -22.1 -19.3]
 [ 11.2  11.2  11.4 ... -21.3 -17.4 -15.1]
 ...
 [-50.1 -31.9 -22.9 ...  20.4  20.3  19.9]
 [-45.2 -34.2 -20.  ...  19.9  19.6  17.2]
 [-50.9 -36.9  -5.1 ...  20.   20.3  20.3]]",994.0,IR_wide,14,12
1995-09-16 12:00:00,14.0,113.5,"[[-45.8 -50.5 -58.2 ... -32.8 -32.8 -33.8]
 [-48.8 -52.2 -58.2 ... -34.8 -34.8 -34.8]
 [-41.7 -43.  -45.8 ... -36.9 -35.8 -35.8]
 ...
 [-54.  -54.  -54.  ... -43.  -43.  -43. ]
 [-54.  -54.  -54.  ... -41.7 -41.7 -40.4]
 [-54.  -56.  -56.  ... -40.4 -41.7 -40.4]]",994.0,WV_ty,14,12
1995-09-16 12:00:00,14.0,113.5,"[[36.3 32.  22.9 ... 52.8 51.9 47.8]
 [25.4 15.2  8.4 ... 53.4 52.5 51.1]
 [17.6 10.3  5.1 ... 46.1 46.  46. ]
 ...
 [11.5 10.5 10.5 ... 35.3 34.7 37.7]
 [12.5 13.4 14.4 ... 40.3 40.9 42.4]
 [12.5 13.5 12.5 ... 41.3 42.  42.9]]",994.0,diff_ty,14,12
1995-09-16 18:00:00,14.2,114.0,"[[ 17.5  17.5  17.5 ...   6.   -3.1 -11.3]
 [ 17.   17.   17.  ...  12.4   1.8  -4.7]
 [ 17.   17.   16.6 ...   0.2  -5.9 -11.3]
 ...
 [-36.5 -39.2 -39.2 ...   2.9   1.3   0.8]
 [-35.7 -37.4 -38.3 ...   0.2   3.4   2.4]
 [-38.3 -38.3 -38.3 ...  -0.8   1.8   0.8]]",992.0,IR_ty,14,12
1995-09-16 18:00:00,14.2,114.0,"[[  7.    6.5   5.2 ... -25.5 -26.9 -27. ]
 [  6.6   6.8   4.9 ... -21.4 -23.7 -27.7]
 [  6.7   3.1  -0.4 ... -10.4 -13.3 -16.5]
 ...
 [-33.7 -34.9 -36.6 ...  21.2  20.5  20.5]
 [-34.1 -36.2 -20.6 ...  21.3  20.7  20.9]
 [-41.7 -18.4  -6.4 ...  21.3  20.8  20.3]]",992.0,IR_wide,14,12
1995-09-16 18:00:00,14.2,114.0,"[[-33.7 -33.7 -33.7 ... -35.8 -38.  -39.2]
 [-33.7 -33.7 -33.7 ... -34.7 -35.8 -38. ]
 [-33.7 -33.7 -33.7 ... -35.8 -36.9 -36.9]
 ...
 [-48.8 -50.4 -48.8 ... -39.2 -39.2 -39.2]
 [-47.2 -47.2 -48.8 ... -39.2 -39.2 -39.2]
 [-47.2 -48.8 -48.8 ... -40.4 -39.2 -39.2]]",992.0,WV_ty,14,12
1995-09-16 18:00:00,14.2,114.0,"[[51.2 51.2 51.2 ... 41.8 35.  27.9]
 [50.8 50.8 50.8 ... 47.1 37.7 33.3]
 [50.8 50.8 50.3 ... 36.  31.  25.6]
 ...
 [12.2 11.2  9.6 ... 42.1 40.5 40. ]
 [11.5  9.8 10.5 ... 39.4 42.6 41.6]
 [ 8.9 10.5 10.5 ... 39.5 41.  40. ]]",992.0,diff_ty,14,12
1995-09-17 00:00:00,14.1,114.5,"[[ 13.3  12.3  10.4 ...   8.9   7.4   5.9]
 [ 11.3  11.3  10.8 ...   7.4   7.4   8.9]
 [ 11.8  11.3  11.3 ...   8.9   8.4   7.9]
 ...
 [-29.7 -30.5 -31.3 ...  16.1  15.6  16.1]
 [-31.3 -32.9 -33.7 ...  16.1  15.6  16.1]
 [-32.9 -32.9 -32.9 ...  15.1  15.1  15.6]]",992.0,IR_ty,14,12
1995-09-17 00:00:00,14.1,114.5,"[[-19.  -21.3 -20.1 ...  -4.4  -2.7  -2.6]
 [-19.2 -24.9 -23.7 ...  -3.1  -3.   -5. ]
 [-18.8 -26.1 -22.  ...  -5.8  -7.5  -8.2]
 ...
 [-39.6 -41.2 -38.7 ...  22.   21.9  21.6]
 [-39.7 -44.6 -38.2 ...  21.9  21.4  21.4]
 [-30.3 -26.3 -23.9 ...  21.8  21.8  21.8]]",992.0,IR_wide,14,12
1995-09-17 00:00:00,14.1,114.5,"[[-30.8 -30.8 -29.9 ... -35.8 -35.8 -35.8]
 [-30.8 -30.8 -30.8 ... -35.8 -35.8 -34.7]
 [-30.8 -30.8 -30.8 ... -35.8 -35.8 -35.8]
 ...
 [-47.2 -47.2 -47.2 ... -34.7 -34.7 -34.7]
 [-47.2 -47.2 -47.2 ... -34.7 -35.8 -34.7]
 [-47.2 -47.2 -47.2 ... -34.7 -34.7 -34.7]]",992.0,WV_ty,14,12
1995-09-17 00:00:00,14.1,114.5,"[[44.  43.1 40.2 ... 44.7 43.2 41.6]
 [42.1 42.1 41.6 ... 43.2 43.2 43.6]
 [42.6 42.1 42.1 ... 44.7 44.2 43.7]
 ...
 [17.5 16.7 15.9 ... 50.8 50.3 50.8]
 [15.9 14.3 13.4 ... 50.8 51.4 50.8]
 [14.3 14.3 14.3 ... 49.9 49.9 50.3]]",992.0,diff_ty,14,12
1995-09-17 06:00:00,14.5,114.6,"[[  7.    0.2 -15.3 ...   9.    9.5  10.5]
 [  6.5  -0.9 -15.3 ...  12.   12.9  16.2]
 [ -7.8 -15.9 -28.8 ...  14.8  15.8  17.6]
 ...
 [-49.8 -53.2 -52.1 ...   6.    3.4   2.3]
 [-53.2 -55.6 -54.4 ...   6.5   6.5   0.7]
 [-55.6 -53.2 -48.7 ...   7.5   6.   -0.9]]",992.0,IR_ty,14,12
1995-09-17 06:00:00,14.5,114.6,"[[-16.9 -22.7 -28.2 ...  -7.9  -8.4  -8.4]
 [-13.1 -17.7 -24.2 ...  -8.6  -8.8  -8.6]
 [-10.  -10.1 -13.3 ...  -9.3  -8.7  -8.3]
 ...
 [ -4.8   4.5   9.8 ...  19.6  20.   20.2]
 [  1.2   1.7  10.1 ...  20.4  20.4  20.2]
 [-11.3 -10.9  10.8 ...  21.   20.8  20.6]]",992.0,IR_wide,14,12
1995-09-17 06:00:00,14.5,114.6,"[[-37.  -35.9 -37.  ... -33.8 -34.8 -33.8]
 [-34.8 -34.8 -37.  ... -33.8 -33.8 -33.8]
 [-37.  -37.  -40.4 ... -32.8 -33.8 -33.8]
 ...
 [-56.1 -58.2 -60.5 ... -38.1 -40.4 -39.2]
 [-58.2 -58.2 -60.5 ... -39.2 -39.2 -40.4]
 [-60.5 -60.5 -56.1 ... -38.1 -38.1 -40.4]]",992.0,WV_ty,14,12
1995-09-17 06:00:00,14.5,114.6,"[[44.  36.  21.7 ... 42.8 44.3 44.3]
 [41.3 33.9 21.7 ... 45.7 46.7 50. ]
 [29.2 21.  11.7 ... 47.6 49.5 51.4]
 ...
 [ 6.2  5.   8.5 ... 44.1 43.8 41.6]
 [ 5.   2.6  6.1 ... 45.7 45.7 41.2]
 [ 4.9  7.3  7.3 ... 45.6 44.1 39.5]]",992.0,diff_ty,14,12
1995-09-17 12:00:00,14.7,114.6,"[[ 17.9  17.9  18.4 ...   9.3  11.3   9.8]
 [ 17.9  18.4  18.4 ...   7.8  11.8   9.8]
 [ 17.9  17.9  17.9 ...  12.8  11.8  10.8]
 ...
 [-47.4 -47.4 -47.4 ...  -3.4  -4.6  -8.7]
 [-51.8 -50.7 -49.6 ...   0.5  -0.6  -5.7]
 [-53.  -55.4 -55.4 ...   4.2   2.7   0.5]]",990.0,IR_ty,14,12
1995-09-17 12:00:00,14.7,114.6,"[[ -6.2  -7.2  -7.  ... -13.2 -14.3 -13.2]
 [ -6.3  -5.2  -6.  ...  -9.9 -11.1 -12.7]
 [ -6.8  -6.3  -5.3 ...  -9.   -9.   -9. ]
 ...
 [ -7.1   7.5  14.9 ...   9.9   6.9  17.7]
 [-15.4 -14.2   5.7 ...  17.4  19.3  20. ]
 [-47.1 -37.2  -9.5 ...  19.3  20.2  20.8]]",990.0,IR_wide,14,12
1995-09-17 12:00:00,14.7,114.6,"[[-30.7 -30.7 -30.7 ... -35.7 -34.7 -35.7]
 [-30.7 -30.7 -31.7 ... -35.7 -35.7 -35.7]
 [-30.7 -30.7 -31.7 ... -35.7 -34.7 -35.7]
 ...
 [-58.1 -58.1 -58.1 ... -41.6 -41.6 -42.9]
 [-60.4 -60.4 -60.4 ... -41.6 -40.3 -41.6]
 [-60.4 -60.4 -60.4 ... -39.1 -39.1 -39.1]]",990.0,WV_ty,14,12
1995-09-17 12:00:00,14.7,114.6,"[[48.7 48.7 49.1 ... 45.1 46.  45.6]
 [48.7 49.1 50.1 ... 43.6 47.5 45.6]
 [48.7 48.7 49.6 ... 48.5 46.5 46.5]
 ...
 [10.6 10.6 10.6 ... 38.1 37.  34.2]
 [ 8.6  9.7 10.8 ... 42.1 39.7 35.8]
 [ 7.4  5.   5.  ... 43.3 41.7 39.6]]",990.0,diff_ty,14,12
1995-09-17 18:00:00,14.8,114.4,"[[ 10.1   9.6   9.1 ...  19.   19.4  19.4]
 [ 10.1  10.1  10.6 ...  19.   19.4  19.4]
 [ 10.6  12.   13.4 ...  19.4  19.4  19.4]
 ...
 [-42.9 -41.  -38.2 ...  19.9  19.9  20.3]
 [-45.9 -41.9 -40.1 ...  19.9  19.9  19.9]
 [-46.9 -44.8 -43.9 ...  20.3  20.3  19.9]]",990.0,IR_ty,14,12
